meeting_id;record_number;session_number;pages_in_doc;pages_in_pdf;date_meeting;session_president;title_meeting;chapter;languages;document_codes;title;titles_in_other_languages;publication_date;volume;physical_description;conference_name;conference_session;conference_location;conference_date;corporate_subject;variant_title;filename;columns;meeting_name_id;pages;first_page;last_page;language_codes
1608470047;160847;8;378-385;375-382;1954-11-30;Bourgeois;Seventeenth meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_seventeenth_meeting;375-382;375;382;eng+fre+spa
1608470048;160847;8;386-396;383-393;1954-11-30;Bourgeois;Eighteenth meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_eighteenth_meeting;383-393;383;393;eng+fre+spa
1608470049;160847;8;396-403;393-400;1954-11-30;Bourgeois;Nineteenth meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_nineteenth_meeting;393-400;393;400;eng+fre+spa
1608470050;160847;8;403-410;400-407;1954-12-01;Tha Hla;Twentieth meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_twentieth_meeting;400-407;400;407;eng+fre+spa
1608470051;160847;8;410-417;407-414;1954-12-01;"Tha Hla; Bourgeois";Twenty-first meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_twenty-first_meeting;407-414;407;414;eng+fre+spa
1608470052;160847;8;418-423;415-420;1954-12-01;Bourgeois;Twenty-second meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_twenty-second_meeting;415-420;415;420;eng+fre+spa
1608470053;160847;8;424-429;421-426;1954-12-02;Bourgeois;Twenty-third meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_twenty-third_meeting;421-426;421;426;eng+fre+spa
1608470054;160847;8;430-439;427-436;1954-12-02;Bourgeois;Twenty-fourth meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_twenty-fourth_meeting;427-436;427;436;eng+fre+spa
1608470055;160847;8;440-446;436-443;1954-12-02;"Bourgeois; Hope";Twenty-fifth meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_twenty-fifth_meeting;436-443;436;443;eng+fre+spa
1608470056;160847;8;446-453;443-450;1954-12-03;Tha Hla;Twenty-sixth meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_twenty-sixth_meeting;443-450;443;450;eng+fre+spa
1608470057;160847;8;454-461;451-458;1954-12-03;Bourgeois;Twenty-seventh meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_twenty-seventh_meeting;451-458;451;458;eng+fre+spa
1608470058;160847;8;461-466;458-463;1954-12-04;Bourgeois;Twenty-eight meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_twenty-eight_meeting;458-463;458;463;eng+fre+spa
1608470059;160847;8;466-475;463-472;1954-12-04;Bourgeois;Twenty-ninth meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_twenty-ninth_meeting;463-472;463;472;eng+fre+spa
1608470060;160847;8;476-482;473-479;1954-12-06;Bourgeois;Thirtieth meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_thirtieth_meeting;473-479;473;479;eng+fre+spa
1608470061;160847;8;482-487;479-484;1954-12-06;Martinez Espinosa;Thirty-first meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_thirty-first_meeting;479-484;479;484;eng+fre+spa
1608470062;160847;8;488-495;485-492;1954-12-08;Bourgeois;Thirty-second meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_thirty-second_meeting;485-492;485;492;eng+fre+spa
1608470063;160847;8;496-500;493-497;1954-12-08;Bourgeois;Thirty-third meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_thirty-third_meeting;493-497;493;497;eng+fre+spa
1608470064;160847;8;500-505;497-502;1954-12-09;Bourgeois;Thirty-fourth meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_thirty-fourth_meeting;497-502;497;502;eng+fre+spa
1608470065;160847;8;505-512;502-509;1954-12-09;Bourgeois;Thirty-fifth meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_thirty-fifth_meeting;502-509;502;509;eng+fre+spa
1608470066;160847;8;513-514;510-511;1954-11-13;Beeby;First meeting;ADMINISTRATIVE COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_first_meeting;510-511;510;511;eng+fre+spa
1608470067;160847;8;515-519;512-516;1954-11-15;Beeby;Second meeting;ADMINISTRATIVE COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_second_meeting;512-516;512;516;eng+fre+spa
1608470068;160847;8;520-524;516-521;1954-11-15;Beeby;Third meeting;ADMINISTRATIVE COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_third_meeting;516-521;516;521;eng+fre+spa
1608470069;160847;8;525-529;522-526;1954-11-16;Beeby;Fourth meeting;ADMINISTRATIVE COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_fourth_meeting;522-526;522;526;eng+fre+spa
1608470070;160847;8;530-534;527-531;1954-11-16;"Huzayin; Beeby";Fifth meeting;ADMINISTRATIVE COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_fifth_meeting;527-531;527;531;eng+fre+spa
1608470071;160847;8;535-541;532-538;1954-11-17;Beeby ;Sixth meeting;ADMINISTRATIVE COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_sixth_meeting;532-538;532;538;eng+fre+spa
1608470072;160847;8;542-546;539-543;1954-11-18;Beeby ;Seventh meeting;ADMINISTRATIVE COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_seventh_meeting;539-543;539;543;eng+fre+spa
1608470073;160847;8;546-550;543-547;1954-11-19;Beeby;Eight meeting;ADMINISTRATIVE COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_eight_meeting;543-547;543;547;eng+fre+spa
1608470074;160847;8;551-555;548-552;1954-11-20;Beeby;Ninth meeting;ADMINISTRATIVE COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_ninth_meeting;548-552;548;552;eng+fre+spa
1608470075;160847;8;556-562;553-559;1954-11-20;Beeby;Tenth meeting;ADMINISTRATIVE COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_tenth_meeting;553-559;553;559;eng+fre+spa
1608470076;160847;8;562-566;559-563;1954-11-22;Beeby;Eleventh meeting;ADMINISTRATIVE COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_eleventh_meeting;559-563;559;563;eng+fre+spa
1608470077;160847;8;566-567;563-564;1954-11-22;Beeby;Twelfth meeting;ADMINISTRATIVE COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_twelfth_meeting;563-564;563;564;eng+fre+spa
1608470078;160847;8;567-570;564-567;1954-11-23;Beeby;Thirteenth meeting;ADMINISTRATIVE COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_thirteenth_meeting;564-567;564;567;eng+fre+spa
1608470079;160847;8;571-579;568-576;1954-11-23;Beeby;Fourteenth meeting;ADMINISTRATIVE COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_fourteenth_meeting;568-576;568;576;eng+fre+spa
